datetime,FR_price,UK_price
2025-01-24 09:00:00+00:00,93.63,78.764
2025-01-24 10:00:00+00:00,81.93,70.237
2025-01-24 11:00:00+00:00,79.68,62.226
2025-01-24 12:00:00+00:00,77.26,76.363
2025-01-24 13:00:00+00:00,75.07,65.628
2025-01-24 14:00:00+00:00,77.26,54.803
2025-01-24 15:00:00+00:00,77.13,65.182
2025-01-24 16:00:00+00:00,92.7,60.199
2025-01-24 17:00:00+00:00,99.64,73.92
2025-01-24 18:00:00+00:00,101.02,77.987
2025-01-24 19:00:00+00:00,93.67,91.824
2025-01-24 20:00:00+00:00,87.96,81.028
2025-01-24 21:00:00+00:00,96.72,76.087
2025-01-24 22:00:00+00:00,90.7,83.367
2025-01-24 23:00:00+00:00,57.03,57.476
2025-01-25 00:00:00+00:00,35.0,72.132
2025-01-25 01:00:00+00:00,25.2,74.274
2025-01-25 02:00:00+00:00,19.71,54.064
2025-01-25 03:00:00+00:00,16.8,72.903
2025-01-25 04:00:00+00:00,17.72,64.542
2025-01-25 05:00:00+00:00,25.0,56.946
2025-01-25 06:00:00+00:00,49.29,64.223
2025-01-25 07:00:00+00:00,55.54,76.753
2025-01-25 08:00:00+00:00,73.4,60.042
2025-01-25 09:00:00+00:00,60.73,61.146
2025-01-25 10:00:00+00:00,63.25,56.593
2025-01-25 11:00:00+00:00,70.17,55.036
2025-01-25 12:00:00+00:00,76.09,70.396
2025-01-25 13:00:00+00:00,55.16,59.044
2025-01-25 14:00:00+00:00,45.09,68.68
2025-01-25 15:00:00+00:00,53.77,66.426
2025-01-25 16:00:00+00:00,85.21,75.997
2025-01-25 17:00:00+00:00,118.32,76.401
2025-01-25 18:00:00+00:00,120.74,83.14
2025-01-25 19:00:00+00:00,96.37,71.333
2025-01-25 20:00:00+00:00,87.38,73.254
2025-01-25 21:00:00+00:00,86.5,67.009
2025-01-25 22:00:00+00:00,81.06,70.177
2025-01-25 23:00:00+00:00,60.02,75.184
2025-01-26 00:00:00+00:00,61.36,76.303
2025-01-26 01:00:00+00:00,29.7,60.73
2025-01-26 02:00:00+00:00,49.34,72.849
2025-01-26 03:00:00+00:00,26.21,74.598
2025-01-26 04:00:00+00:00,33.41,65.142
2025-01-26 05:00:00+00:00,44.2,75.283
2025-01-26 06:00:00+00:00,47.96,52.97
2025-01-26 07:00:00+00:00,29.54,48.63
2025-01-26 08:00:00+00:00,26.21,44.358
2025-01-26 09:00:00+00:00,25.95,71.129
2025-01-26 10:00:00+00:00,79.22,65.503
2025-01-26 11:00:00+00:00,84.83,61.39
2025-01-26 12:00:00+00:00,29.81,65.993
2025-01-26 13:00:00+00:00,14.98,56.889
2025-01-26 14:00:00+00:00,13.46,87.674
2025-01-26 15:00:00+00:00,13.45,71.281
2025-01-26 16:00:00+00:00,25.2,73.041
2025-01-26 17:00:00+00:00,51.54,79.538
2025-01-26 18:00:00+00:00,44.38,78.687
2025-01-26 19:00:00+00:00,39.06,77.204
2025-01-26 20:00:00+00:00,33.78,69.089
2025-01-26 21:00:00+00:00,32.35,78.611
2025-01-26 22:00:00+00:00,26.32,88.788
2025-01-26 23:00:00+00:00,15.67,82.929
2025-01-27 00:00:00+00:00,7.06,85.993
2025-01-27 01:00:00+00:00,13.1,67.018
2025-01-27 02:00:00+00:00,3.52,60.976
2025-01-27 03:00:00+00:00,0.65,65.747
2025-01-27 04:00:00+00:00,4.94,65.28
2025-01-27 05:00:00+00:00,19.57,72.022
2025-01-27 06:00:00+00:00,31.84,48.621
2025-01-27 07:00:00+00:00,48.01,73.824
2025-01-27 08:00:00+00:00,43.06,60.323
2025-01-27 09:00:00+00:00,35.72,58.746
2025-01-27 10:00:00+00:00,32.76,55.171
2025-01-27 11:00:00+00:00,32.69,51.596
2025-01-27 12:00:00+00:00,33.77,73.338
2025-01-27 13:00:00+00:00,22.54,69.479
2025-01-27 14:00:00+00:00,19.9,60.788
2025-01-27 15:00:00+00:00,22.97,62.887
2025-01-27 16:00:00+00:00,55.67,72.479
2025-01-27 17:00:00+00:00,57.18,90.084
2025-01-27 18:00:00+00:00,57.1,75.763
2025-01-27 19:00:00+00:00,40.9,66.388
2025-01-27 20:00:00+00:00,37.68,76.447
2025-01-27 21:00:00+00:00,32.0,75.658
2025-01-27 22:00:00+00:00,26.23,55.157
2025-01-27 23:00:00+00:00,16.55,74.731
2025-01-28 00:00:00+00:00,9.12,71.4
2025-01-28 01:00:00+00:00,4.56,76.677
2025-01-28 02:00:00+00:00,5.29,83.684
2025-01-28 03:00:00+00:00,0.65,75.765
2025-01-28 05:00:00+00:00,16.27,54.416
2025-01-28 06:00:00+00:00,39.6,82.748
2025-01-28 07:00:00+00:00,61.83,62.061
2025-01-28 08:00:00+00:00,58.32,61.699
2025-01-28 09:00:00+00:00,23.28,61.968
2025-01-28 10:00:00+00:00,29.14,64.853
2025-01-28 11:00:00+00:00,41.44,63.68
2025-01-28 12:00:00+00:00,25.05,62.164
2025-01-28 13:00:00+00:00,23.57,64.518
2025-01-28 14:00:00+00:00,25.56,70.846
2025-01-28 15:00:00+00:00,30.67,68.9
2025-01-28 16:00:00+00:00,31.58,69.463
2025-01-28 17:00:00+00:00,51.46,77.583
2025-01-28 18:00:00+00:00,69.5,75.8
2025-01-28 19:00:00+00:00,60.0,90.445
2025-01-28 20:00:00+00:00,48.03,57.205
2025-01-28 21:00:00+00:00,34.22,86.571
2025-01-28 22:00:00+00:00,26.28,86.701
2025-01-28 23:00:00+00:00,27.74,58.578
2025-01-29 00:00:00+00:00,25.52,70.506
2025-01-29 01:00:00+00:00,15.05,68.136
2025-01-29 02:00:00+00:00,3.52,57.632
2025-01-29 05:00:00+00:00,38.16,77.286
2025-01-29 06:00:00+00:00,76.68,69.646
2025-01-29 07:00:00+00:00,103.61,71.76
2025-01-29 08:00:00+00:00,69.2,67.361
2025-01-29 09:00:00+00:00,45.0,53.128
2025-01-29 10:00:00+00:00,46.02,59.072
2025-01-29 11:00:00+00:00,72.92,68.749
2025-01-29 12:00:00+00:00,75.39,56.976
2025-01-29 13:00:00+00:00,75.16,74.596
2025-01-29 14:00:00+00:00,85.61,69.185
2025-01-29 15:00:00+00:00,102.94,70.249
2025-01-29 16:00:00+00:00,147.4,80.853
2025-01-29 17:00:00+00:00,140.11,80.286
2025-01-29 18:00:00+00:00,146.08,74.952
2025-01-29 19:00:00+00:00,134.31,87.687
2025-01-29 20:00:00+00:00,118.57,69.764
2025-01-29 21:00:00+00:00,99.38,82.767
2025-01-29 22:00:00+00:00,91.01,81.477
2025-01-29 23:00:00+00:00,66.63,72.689
2025-01-30 00:00:00+00:00,65.29,75.856
2025-01-30 01:00:00+00:00,72.82,61.099
2025-01-30 02:00:00+00:00,39.15,76.285
2025-01-30 03:00:00+00:00,30.45,65.274
2025-01-30 04:00:00+00:00,55.79,60.653
2025-01-30 05:00:00+00:00,93.26,71.66
2025-01-30 06:00:00+00:00,135.85,56.526
2025-01-30 07:00:00+00:00,160.3,50.32
2025-01-30 08:00:00+00:00,143.87,49.134
2025-01-30 09:00:00+00:00,134.75,67.009
2025-01-30 10:00:00+00:00,123.25,53.025
2025-01-30 11:00:00+00:00,115.97,78.873
2025-01-30 12:00:00+00:00,113.3,50.097
2025-01-30 13:00:00+00:00,110.04,82.464
2025-01-30 14:00:00+00:00,103.76,72.796
2025-01-30 15:00:00+00:00,97.78,72.473
2025-01-30 16:00:00+00:00,115.9,70.806
2025-01-30 17:00:00+00:00,143.31,79.925
2025-01-30 18:00:00+00:00,161.0,77.538
2025-01-30 19:00:00+00:00,138.91,87.239
2025-01-30 20:00:00+00:00,125.0,79.327
2025-01-30 21:00:00+00:00,122.11,79.042
2025-01-30 22:00:00+00:00,120.2,73.823
2025-01-30 23:00:00+00:00,120.0,74.71
2025-01-31 00:00:00+00:00,113.22,75.71
2025-01-31 01:00:00+00:00,112.1,57.426
2025-01-31 02:00:00+00:00,100.33,58.107
2025-01-31 03:00:00+00:00,102.47,72.699
2025-01-31 04:00:00+00:00,111.54,66.201
2025-01-31 05:00:00+00:00,120.47,61.796
2025-01-31 06:00:00+00:00,143.16,62.308
2025-01-31 07:00:00+00:00,163.7,64.368
2025-01-31 08:00:00+00:00,154.82,57.269
2025-01-31 09:00:00+00:00,130.1,55.934
2025-01-31 10:00:00+00:00,126.2,64.835
2025-01-31 11:00:00+00:00,120.06,57.008
2025-01-31 12:00:00+00:00,121.19,70.019
2025-01-31 13:00:00+00:00,116.68,55.272
2025-01-31 14:00:00+00:00,111.0,79.341
2025-01-31 15:00:00+00:00,111.56,77.028
2025-01-31 16:00:00+00:00,121.32,77.214
2025-01-31 17:00:00+00:00,184.48,84.593
2025-01-31 18:00:00+00:00,178.99,91.163
2025-01-31 19:00:00+00:00,162.66,86.528
2025-01-31 20:00:00+00:00,152.7,63.686
2025-01-31 21:00:00+00:00,145.02,67.603
2025-01-31 22:00:00+00:00,131.29,71.733
2025-01-31 23:00:00+00:00,137.18,75.374
2025-02-01 00:00:00+00:00,129.61,74.388
2025-02-01 01:00:00+00:00,124.38,62.302
2025-02-01 02:00:00+00:00,116.96,67.387
2025-02-01 03:00:00+00:00,104.73,57.71
2025-02-01 04:00:00+00:00,108.17,56.942
2025-02-01 05:00:00+00:00,124.45,49.015
2025-02-01 06:00:00+00:00,144.74,51.775
2025-02-01 07:00:00+00:00,153.46,47.774
2025-02-01 08:00:00+00:00,142.44,50.78
2025-02-01 09:00:00+00:00,128.4,67.59
2025-02-01 10:00:00+00:00,120.08,52.673
2025-02-01 11:00:00+00:00,110.29,82.894
2025-02-01 12:00:00+00:00,103.4,67.699
2025-02-01 13:00:00+00:00,113.7,67.371
2025-02-01 14:00:00+00:00,113.66,61.241
2025-02-01 15:00:00+00:00,124.88,75.85
2025-02-01 16:00:00+00:00,132.1,67.56
2025-02-01 17:00:00+00:00,155.79,74.708
2025-02-01 18:00:00+00:00,162.98,95.32
2025-02-01 19:00:00+00:00,156.6,74.644
2025-02-01 20:00:00+00:00,145.24,84.607
2025-02-01 21:00:00+00:00,141.73,69.214
2025-02-01 22:00:00+00:00,131.74,73.452
2025-02-01 23:00:00+00:00,133.26,86.332
2025-02-02 00:00:00+00:00,126.91,65.231
2025-02-02 01:00:00+00:00,122.99,82.607
2025-02-02 02:00:00+00:00,120.66,71.554
2025-02-02 03:00:00+00:00,122.34,59.253
2025-02-02 04:00:00+00:00,123.41,66.894
2025-02-02 05:00:00+00:00,128.09,68.049
2025-02-02 06:00:00+00:00,135.9,64.135
2025-02-02 07:00:00+00:00,137.3,46.026
2025-02-02 08:00:00+00:00,137.7,52.77
2025-02-02 09:00:00+00:00,130.04,57.18
2025-02-02 10:00:00+00:00,129.33,59.673
2025-02-02 11:00:00+00:00,122.24,66.8
2025-02-02 12:00:00+00:00,111.88,65.174
2025-02-02 13:00:00+00:00,110.45,55.21
2025-02-02 14:00:00+00:00,103.27,71.149
2025-02-02 15:00:00+00:00,101.26,75.132
2025-02-02 16:00:00+00:00,132.8,76.644
2025-02-02 17:00:00+00:00,164.67,82.378
2025-02-02 18:00:00+00:00,173.95,81.511
2025-02-02 19:00:00+00:00,165.5,79.086
2025-02-02 20:00:00+00:00,155.77,74.851
2025-02-02 21:00:00+00:00,148.44,61.552
2025-02-02 22:00:00+00:00,133.24,77.169
2025-02-02 23:00:00+00:00,129.54,73.827
2025-02-03 00:00:00+00:00,126.63,75.42
2025-02-03 01:00:00+00:00,124.72,60.894
2025-02-03 02:00:00+00:00,120.04,60.244
2025-02-03 03:00:00+00:00,123.24,75.178
2025-02-03 04:00:00+00:00,127.77,64.518
2025-02-03 05:00:00+00:00,159.18,68.72
2025-02-03 06:00:00+00:00,207.88,62.387
2025-02-03 07:00:00+00:00,243.23,61.825
2025-02-03 08:00:00+00:00,178.04,69.094
2025-02-03 09:00:00+00:00,149.95,58.032
2025-02-03 10:00:00+00:00,126.69,64.037
2025-02-03 11:00:00+00:00,117.27,61.136
2025-02-03 12:00:00+00:00,115.19,63.277
2025-02-03 13:00:00+00:00,122.73,66.419
2025-02-03 14:00:00+00:00,135.33,72.885
2025-02-03 15:00:00+00:00,135.13,69.417
2025-02-03 16:00:00+00:00,170.64,85.212
2025-02-03 17:00:00+00:00,200.73,69.575
2025-02-03 18:00:00+00:00,201.1,76.344
2025-02-03 19:00:00+00:00,167.74,74.895
2025-02-03 20:00:00+00:00,153.0,89.989
2025-02-03 21:00:00+00:00,144.09,79.412
2025-02-03 22:00:00+00:00,135.81,84.987
2025-02-03 23:00:00+00:00,132.4,63.281
2025-02-04 00:00:00+00:00,125.54,75.384
2025-02-04 01:00:00+00:00,123.18,78.225
2025-02-04 02:00:00+00:00,123.99,69.551
2025-02-04 03:00:00+00:00,123.25,75.277
2025-02-04 04:00:00+00:00,127.63,60.696
2025-02-04 05:00:00+00:00,151.95,74.543
2025-02-04 06:00:00+00:00,187.5,80.552
2025-02-04 07:00:00+00:00,211.99,58.685
2025-02-04 08:00:00+00:00,163.31,58.023
2025-02-04 09:00:00+00:00,136.53,73.788
2025-02-04 10:00:00+00:00,127.8,75.905
2025-02-04 11:00:00+00:00,122.71,60.652
2025-02-04 12:00:00+00:00,113.26,63.391
2025-02-04 13:00:00+00:00,120.09,66.638
2025-02-04 14:00:00+00:00,124.97,60.352
2025-02-04 15:00:00+00:00,122.57,65.898
2025-02-04 16:00:00+00:00,134.32,67.132
2025-02-04 17:00:00+00:00,175.0,70.589
2025-02-04 18:00:00+00:00,173.92,77.562
2025-02-04 19:00:00+00:00,152.47,80.286
2025-02-04 20:00:00+00:00,132.91,90.817
2025-02-04 21:00:00+00:00,140.32,69.853
2025-02-04 22:00:00+00:00,137.95,84.606
2025-02-04 23:00:00+00:00,128.44,73.454
2025-02-05 00:00:00+00:00,119.39,72.851
2025-02-05 01:00:00+00:00,116.59,76.506
2025-02-05 02:00:00+00:00,115.64,59.911
2025-02-05 03:00:00+00:00,117.33,69.812
2025-02-05 04:00:00+00:00,123.05,66.166
2025-02-05 05:00:00+00:00,140.34,67.208
2025-02-05 06:00:00+00:00,168.48,64.474
2025-02-05 07:00:00+00:00,180.81,81.23
2025-02-05 08:00:00+00:00,159.33,56.485
2025-02-05 09:00:00+00:00,143.61,57.913
2025-02-05 10:00:00+00:00,137.61,58.283
2025-02-05 11:00:00+00:00,129.14,60.391
2025-02-05 12:00:00+00:00,124.95,61.654
2025-02-05 13:00:00+00:00,128.85,78.405
2025-02-05 14:00:00+00:00,144.12,82.472
2025-02-05 15:00:00+00:00,150.04,68.681
2025-02-05 16:00:00+00:00,174.07,68.507
2025-02-05 17:00:00+00:00,189.9,80.503
2025-02-05 18:00:00+00:00,189.63,73.422
2025-02-05 19:00:00+00:00,170.0,83.476
2025-02-05 20:00:00+00:00,155.42,80.036
2025-02-05 21:00:00+00:00,143.7,65.713
2025-02-05 22:00:00+00:00,136.95,89.112
2025-02-05 23:00:00+00:00,133.67,89.533
2025-02-06 00:00:00+00:00,131.51,68.345
2025-02-06 01:00:00+00:00,126.48,68.006
2025-02-06 02:00:00+00:00,125.01,71.179
2025-02-06 04:00:00+00:00,131.33,70.103
2025-02-06 05:00:00+00:00,144.92,79.35
2025-02-06 06:00:00+00:00,180.09,60.745
2025-02-06 07:00:00+00:00,210.56,55.201
2025-02-06 08:00:00+00:00,177.44,50.553
2025-02-06 09:00:00+00:00,158.82,56.313
2025-02-06 10:00:00+00:00,142.89,63.003
2025-02-06 11:00:00+00:00,136.27,79.191
2025-02-06 12:00:00+00:00,131.06,62.612
2025-02-06 13:00:00+00:00,115.25,70.683
2025-02-06 14:00:00+00:00,119.17,70.976
2025-02-06 15:00:00+00:00,123.44,82.754
2025-02-06 16:00:00+00:00,141.02,95.381
2025-02-06 17:00:00+00:00,170.78,72.485
2025-02-06 18:00:00+00:00,163.65,73.924
2025-02-06 19:00:00+00:00,143.52,86.766
2025-02-06 20:00:00+00:00,133.16,83.868
2025-02-06 21:00:00+00:00,134.89,92.613
2025-02-06 22:00:00+00:00,121.95,81.403
2025-02-06 23:00:00+00:00,126.05,72.291
2025-02-07 00:00:00+00:00,112.7,77.972
2025-02-07 01:00:00+00:00,108.82,79.977
2025-02-07 02:00:00+00:00,105.0,75.456
2025-02-07 03:00:00+00:00,105.85,70.811
2025-02-07 04:00:00+00:00,107.23,73.368
2025-02-07 05:00:00+00:00,119.0,72.623
2025-02-07 06:00:00+00:00,145.68,73.218
2025-02-07 07:00:00+00:00,164.3,66.777
2025-02-07 08:00:00+00:00,150.37,60.25
2025-02-07 09:00:00+00:00,138.4,63.334
2025-02-07 10:00:00+00:00,130.63,72.92
2025-02-07 11:00:00+00:00,128.08,58.299
2025-02-07 12:00:00+00:00,119.02,69.702
2025-02-07 13:00:00+00:00,119.98,65.746
2025-02-07 14:00:00+00:00,122.43,71.338
2025-02-07 15:00:00+00:00,130.98,83.475
2025-02-07 16:00:00+00:00,145.45,76.694
2025-02-07 17:00:00+00:00,151.01,77.103
2025-02-07 18:00:00+00:00,150.93,66.961
2025-02-07 19:00:00+00:00,145.36,84.383
2025-02-07 20:00:00+00:00,133.8,83.577
2025-02-07 21:00:00+00:00,133.06,95.145
2025-02-07 22:00:00+00:00,120.55,74.27
2025-02-07 23:00:00+00:00,106.74,76.919
2025-02-08 00:00:00+00:00,97.67,72.242
2025-02-08 01:00:00+00:00,89.5,80.727
2025-02-08 02:00:00+00:00,94.34,65.13
2025-02-08 03:00:00+00:00,89.69,65.985
2025-02-08 04:00:00+00:00,90.99,66.698
2025-02-08 05:00:00+00:00,97.15,61.761
2025-02-08 06:00:00+00:00,115.0,55.589
2025-02-08 07:00:00+00:00,119.08,60.14
2025-02-08 08:00:00+00:00,125.01,67.176
2025-02-08 09:00:00+00:00,121.84,50.948
2025-02-08 10:00:00+00:00,123.13,61.332
2025-02-08 11:00:00+00:00,125.4,56.234
2025-02-08 12:00:00+00:00,111.47,73.313
2025-02-08 13:00:00+00:00,107.28,53.707
2025-02-08 14:00:00+00:00,118.0,63.636
2025-02-08 15:00:00+00:00,141.55,73.265
2025-02-08 16:00:00+00:00,150.96,84.69
2025-02-08 17:00:00+00:00,160.49,73.206
2025-02-08 18:00:00+00:00,166.9,70.398
2025-02-08 19:00:00+00:00,164.04,90.462
2025-02-08 20:00:00+00:00,149.0,63.829
2025-02-08 21:00:00+00:00,149.1,57.249
2025-02-08 22:00:00+00:00,145.31,77.252
2025-02-08 23:00:00+00:00,135.0,68.149
2025-02-09 00:00:00+00:00,137.56,62.077
2025-02-09 02:00:00+00:00,119.3,67.843
2025-02-09 03:00:00+00:00,116.87,59.24
2025-02-09 04:00:00+00:00,117.0,51.592
2025-02-09 06:00:00+00:00,133.43,64.362
2025-02-09 07:00:00+00:00,136.77,57.794
2025-02-09 08:00:00+00:00,125.0,73.36
2025-02-09 09:00:00+00:00,121.61,50.6
2025-02-09 10:00:00+00:00,122.01,48.064
2025-02-09 11:00:00+00:00,140.32,56.299
2025-02-09 12:00:00+00:00,120.09,63.388
2025-02-09 13:00:00+00:00,109.9,67.839
2025-02-09 14:00:00+00:00,120.4,66.178
2025-02-09 15:00:00+00:00,142.64,73.064
2025-02-09 16:00:00+00:00,149.54,62.153
2025-02-09 17:00:00+00:00,162.96,85.282
2025-02-09 18:00:00+00:00,169.86,74.182
2025-02-09 19:00:00+00:00,155.01,84.351
2025-02-09 20:00:00+00:00,143.05,78.154
2025-02-09 21:00:00+00:00,143.0,78.493
2025-02-09 22:00:00+00:00,134.04,78.29
2025-02-09 23:00:00+00:00,124.35,75.747
2025-02-10 00:00:00+00:00,125.05,78.389
2025-02-10 01:00:00+00:00,122.01,81.741
2025-02-10 02:00:00+00:00,114.75,70.465
2025-02-10 03:00:00+00:00,114.48,72.425
2025-02-10 04:00:00+00:00,119.98,64.117
2025-02-10 05:00:00+00:00,145.78,74.789
2025-02-10 06:00:00+00:00,166.14,56.749
2025-02-10 07:00:00+00:00,181.36,75.995
2025-02-10 08:00:00+00:00,163.18,61.266
2025-02-10 09:00:00+00:00,157.02,50.714
2025-02-10 10:00:00+00:00,155.0,64.293
2025-02-10 11:00:00+00:00,147.84,59.386
2025-02-10 12:00:00+00:00,135.21,73.478
2025-02-10 13:00:00+00:00,126.71,63.671
2025-02-10 14:00:00+00:00,132.95,67.538
2025-02-10 15:00:00+00:00,137.17,58.131
2025-02-10 16:00:00+00:00,140.83,71.547
2025-02-10 17:00:00+00:00,166.34,57.341
2025-02-10 18:00:00+00:00,183.73,65.168
2025-02-10 19:00:00+00:00,164.57,84.496
2025-02-10 20:00:00+00:00,153.4,84.699
2025-02-10 21:00:00+00:00,151.69,81.243
2025-02-10 22:00:00+00:00,131.51,68.996
2025-02-10 23:00:00+00:00,120.0,74.784
2025-02-11 01:00:00+00:00,114.65,61.841
2025-02-11 02:00:00+00:00,109.91,80.92
2025-02-11 03:00:00+00:00,106.01,73.772
2025-02-11 04:00:00+00:00,114.53,63.067
2025-02-11 05:00:00+00:00,120.13,63.483
2025-02-11 06:00:00+00:00,150.79,63.828
2025-02-11 07:00:00+00:00,159.06,45.253
2025-02-11 08:00:00+00:00,153.74,59.61
2025-02-11 09:00:00+00:00,154.01,56.705
2025-02-11 10:00:00+00:00,147.09,55.255
2025-02-11 11:00:00+00:00,139.97,62.586
2025-02-11 12:00:00+00:00,134.89,81.134
2025-02-11 13:00:00+00:00,131.96,74.019
2025-02-11 14:00:00+00:00,144.96,66.538
2025-02-11 15:00:00+00:00,146.82,77.828
2025-02-11 16:00:00+00:00,162.43,86.36
2025-02-11 17:00:00+00:00,174.57,84.129
2025-02-11 18:00:00+00:00,190.0,78.316
2025-02-11 19:00:00+00:00,171.45,73.237
2025-02-11 20:00:00+00:00,153.77,83.998
2025-02-11 21:00:00+00:00,146.38,80.987
2025-02-11 22:00:00+00:00,130.58,83.893
2025-02-11 23:00:00+00:00,130.0,80.247
2025-02-12 00:00:00+00:00,127.87,81.644
2025-02-12 01:00:00+00:00,126.82,66.826
2025-02-12 02:00:00+00:00,126.59,79.432
2025-02-12 03:00:00+00:00,128.74,68.334
2025-02-12 04:00:00+00:00,131.62,81.437
2025-02-12 05:00:00+00:00,146.24,57.755
2025-02-12 06:00:00+00:00,163.65,76.048
2025-02-12 07:00:00+00:00,180.0,63.171
2025-02-12 08:00:00+00:00,174.92,56.376
2025-02-12 09:00:00+00:00,163.22,58.29
2025-02-12 10:00:00+00:00,150.56,60.705
2025-02-12 11:00:00+00:00,141.19,68.228
2025-02-12 12:00:00+00:00,143.65,70.936
2025-02-12 13:00:00+00:00,150.79,64.303
2025-02-12 14:00:00+00:00,161.38,70.913
2025-02-12 15:00:00+00:00,167.33,90.385
2025-02-12 16:00:00+00:00,165.38,88.986
2025-02-12 17:00:00+00:00,200.01,80.222
2025-02-12 18:00:00+00:00,194.44,78.143
2025-02-12 19:00:00+00:00,177.52,79.373
2025-02-12 20:00:00+00:00,157.55,83.321
2025-02-12 21:00:00+00:00,152.08,69.657
2025-02-12 22:00:00+00:00,143.24,74.673
2025-02-12 23:00:00+00:00,129.0,61.817
2025-02-13 00:00:00+00:00,121.06,76.441
2025-02-13 01:00:00+00:00,131.77,76.285
2025-02-13 02:00:00+00:00,118.59,65.027
2025-02-13 03:00:00+00:00,114.3,79.345
2025-02-13 04:00:00+00:00,123.81,55.028
2025-02-13 05:00:00+00:00,135.9,51.553
2025-02-13 06:00:00+00:00,160.05,63.956
2025-02-13 07:00:00+00:00,195.2,69.964
2025-02-13 08:00:00+00:00,169.36,75.059
2025-02-13 09:00:00+00:00,163.94,58.49
2025-02-13 10:00:00+00:00,156.06,71.898
2025-02-13 11:00:00+00:00,149.06,64.526
2025-02-13 12:00:00+00:00,141.94,65.372
2025-02-13 13:00:00+00:00,144.8,75.962
2025-02-13 14:00:00+00:00,143.35,76.326
2025-02-13 15:00:00+00:00,144.42,60.636
2025-02-13 16:00:00+00:00,156.8,86.978
2025-02-13 17:00:00+00:00,186.96,87.773
2025-02-13 18:00:00+00:00,196.52,72.835
2025-02-13 19:00:00+00:00,177.12,81.579
2025-02-13 20:00:00+00:00,162.92,82.365
2025-02-13 21:00:00+00:00,153.12,79.925
2025-02-13 22:00:00+00:00,139.0,72.329
2025-02-13 23:00:00+00:00,128.76,69.793
2025-02-14 00:00:00+00:00,132.45,73.043
2025-02-14 01:00:00+00:00,124.57,80.489
2025-02-14 02:00:00+00:00,113.86,73.241
2025-02-14 03:00:00+00:00,114.45,63.788
2025-02-14 04:00:00+00:00,127.38,71.008
2025-02-14 05:00:00+00:00,131.21,40.48
2025-02-14 06:00:00+00:00,158.73,71.351
2025-02-14 07:00:00+00:00,189.79,47.67
2025-02-14 08:00:00+00:00,179.27,58.688
2025-02-14 09:00:00+00:00,167.01,53.203
2025-02-14 10:00:00+00:00,145.23,52.911
2025-02-14 11:00:00+00:00,145.01,74.121
2025-02-14 12:00:00+00:00,129.07,63.011
2025-02-14 13:00:00+00:00,125.16,71.664
2025-02-14 14:00:00+00:00,124.86,70.732
2025-02-14 15:00:00+00:00,140.1,77.064
2025-02-14 16:00:00+00:00,150.62,75.78
2025-02-14 17:00:00+00:00,185.0,66.468
2025-02-14 18:00:00+00:00,201.66,85.81
2025-02-14 19:00:00+00:00,183.55,74.463
2025-02-14 20:00:00+00:00,160.06,65.96
2025-02-14 21:00:00+00:00,153.0,74.414
2025-02-14 22:00:00+00:00,140.03,88.738
2025-02-14 23:00:00+00:00,122.58,81.967
2025-02-15 00:00:00+00:00,117.99,67.458
2025-02-15 01:00:00+00:00,111.31,65.313
2025-02-15 02:00:00+00:00,102.34,63.319
2025-02-15 03:00:00+00:00,100.11,80.367
2025-02-15 04:00:00+00:00,102.64,64.89
2025-02-15 05:00:00+00:00,110.62,63.709
2025-02-15 06:00:00+00:00,129.22,67.403
2025-02-15 07:00:00+00:00,136.06,60.498
2025-02-15 08:00:00+00:00,136.05,56.515
2025-02-15 09:00:00+00:00,124.59,57.59
2025-02-15 10:00:00+00:00,118.36,59.695
2025-02-15 11:00:00+00:00,112.39,61.537
2025-02-15 12:00:00+00:00,110.01,69.574
2025-02-15 13:00:00+00:00,107.92,66.308
2025-02-15 14:00:00+00:00,105.47,73.969
2025-02-15 15:00:00+00:00,111.83,69.601
2025-02-15 16:00:00+00:00,128.68,72.795
2025-02-15 17:00:00+00:00,149.91,57.746
2025-02-15 18:00:00+00:00,158.09,82.17
2025-02-15 19:00:00+00:00,131.51,78.185
2025-02-15 20:00:00+00:00,125.0,83.397
2025-02-15 21:00:00+00:00,127.91,51.669
2025-02-15 22:00:00+00:00,125.3,90.439
2025-02-15 23:00:00+00:00,134.11,71.049
2025-02-16 00:00:00+00:00,128.9,79.113
2025-02-16 01:00:00+00:00,123.57,59.788
2025-02-16 02:00:00+00:00,119.9,70.795
2025-02-16 03:00:00+00:00,119.57,55.325
2025-02-16 04:00:00+00:00,120.24,56.844
2025-02-16 05:00:00+00:00,120.25,75.58
2025-02-16 06:00:00+00:00,128.06,57.635
2025-02-16 07:00:00+00:00,129.14,60.327
2025-02-16 08:00:00+00:00,129.59,65.548
2025-02-16 09:00:00+00:00,123.39,63.126
2025-02-16 10:00:00+00:00,115.79,61.472
2025-02-16 11:00:00+00:00,120.62,64.754
2025-02-16 12:00:00+00:00,105.48,82.98
2025-02-16 13:00:00+00:00,100.88,65.431
2025-02-16 14:00:00+00:00,97.51,69.716
2025-02-16 15:00:00+00:00,107.21,78.652
2025-02-16 16:00:00+00:00,120.08,81.01
2025-02-16 17:00:00+00:00,139.08,83.228
2025-02-16 18:00:00+00:00,161.56,79.949
2025-02-16 19:00:00+00:00,154.95,66.269
2025-02-16 20:00:00+00:00,138.77,88.48
2025-02-16 21:00:00+00:00,137.12,65.669
2025-02-16 22:00:00+00:00,131.51,76.153
